Antiviral,Linfocitos T/uL
70.7,2749.215434195538
70.8,2746.7481749996173
70.89999999999999,2744.283536777636
71.0,2741.8215221366927
71.1,2739.3621336689334
71.2,2736.905373951559
71.3,2734.451245546818
71.39999999999999,2731.9997510019866
71.5,2729.550892849408
71.6,2727.104673606444
71.7,2724.6610957754983
71.8,2722.2201618440067
71.89999999999999,2719.781874284436
72.0,2717.3462355542724
72.1,2714.9132480960434
72.2,2712.4829143372817
72.3,2710.0552366905554
72.39999999999999,2707.630217553447
72.5,2705.2078593085657
72.6,2702.788164323536
72.7,2700.371134950993
72.8,2697.956773528608
72.89999999999999,2695.5450823790484
73.0,2693.136063810016
73.1,2690.7297201142223
73.2,2688.3260535693985
73.3,2685.925066438293
73.4,2683.5267609686744
73.5,2681.1311393933256
73.6,2678.738203930067
73.7,2676.3479567817203
73.8,2673.960400136151
73.9,2671.575536166234
74.0,2669.1933670298904
74.1,2666.813894870043
74.2,2664.437121814678
74.3,2662.0630499768013
74.4,2659.691681454459
74.5,2657.3230183307346
74.6,2654.957062673758
74.7,2652.5938165367083
74.8,2650.2332819578146
74.9,2647.8754609603675
75.0,2645.520355552692
75.1,2643.1679677282114
75.2,2640.8182994653885
75.3,2638.4713527277677
75.4,2636.127129463973
75.5,2633.7856316077
75.6,2631.4468610777485
75.7,2629.11081977799
75.8,2626.7775095974084
75.9,2624.4469324100805
76.0,2622.1190900752044
76.1,2619.793984437086
76.2,2617.4716173251522
76.3,2615.1519905539576
76.4,2612.8351059231995
76.5,2610.5209652177127
76.6,2608.209570207475
76.7,2605.900922647631
76.8,2603.5950242784797
76.9,2601.2918768255036
77.0,2598.9914819993537
77.10000000000001,2596.6938414958704
77.2,2594.3989569960927
77.3,2592.106830166263
77.4,2589.8174626578384
77.5,2587.5308561074903
77.60000000000001,2585.2470121371293
77.7,2582.9659323539
77.8,2580.6876183501986
77.9,2578.4120717036867
78.0,2576.1392939772772
78.10000000000001,2573.8692867191685
78.2,2571.6020514628663
78.3,2569.3375897271376
78.4,2567.075903016096
78.5,2564.8169928191546
78.60000000000001,2562.5608606110604
78.7,2560.3075078518937
78.8,2558.0569359871083
78.9,2555.809146447506
79.0,2553.564140649273
79.10000000000001,2551.3219199939745
79.2,2549.082485868576
79.3,2546.8458396454585
79.4,2544.611982682428
79.5,2542.3809163227215
79.60000000000001,2540.1526418950275
79.7,2537.9271607134892
79.80000000000001,2535.7044740777483
79.9,2533.484583272897
80.0,2531.2674895695486
80.10000000000001,2529.0531942238426
80.2,2526.8416984774185
80.30000000000001,2524.6330035574706
80.4,2522.427110676761
80.5,2520.2240210336013
80.60000000000001,2518.0237358118925
80.7,2515.8262561811484
80.80000000000001,2513.6315832964715
